Name,Ticker,Sub-Sector,Market Cap,Debt to Equity,Long Term Debt to Equity,Cash Conversion Cycle,Quick Ratio,Current Ratio,Interest Coverage Ratio,Working Capital Turnover Ratio,Net Income / Liabilities,Earning Power
Fino Payments Bank Ltd,FINOPB,Private Banks,3283.220285,,,,,,,-6.873195565,3.106323961,2.52434113
Pokarna Ltd,POKARNA,Cement,3283.01356,67.70495678,53.14863587,225.795772,1.186408683,1.959650779,4.396443777,4.087523386,14.03801964,14.45296098
Vadilal Industries Ltd,VADILALIND,FMCG - Foods,3269.420415,41.14590052,24.4328548,,0.952974689,2.023115719,11.05363128,6.670555474,38.99799599,21.57970509
Kolte-Patil Developers Ltd,KOLTEPATIL,Real Estate,3265.529433,151.8237557,33.99268594,,0.207845495,1.106889303,0.275802166,2.35969446,,0.545544584
Prakash Industries Ltd,PRAKASH,Iron & Steel,3256.065997,11.98114924,3.741711451,32.56476696,0.621305182,1.006039667,7.02453881,-791.44294,33.64383932,9.945005938
Arvind Smartspaces Ltd,ARVSMART,Real Estate,3249.628759,17.60224859,15.06779309,4259.076763,0.255155238,1.244060585,2.849291646,0.864289673,2.81694913,5.549793518
Kitex Garments Ltd,KITEX,Apparel & Accessories,3230.9025,2.559508574,0,280.0284411,3.768650186,5.047691971,12.8308322,1.423911204,35.831054,8.293943349
Solara Active Pharma Sciences Ltd,SOLARA,Pharmaceuticals,3200.256767,107.9993167,12.53923851,,0.354869856,0.644285312,-3.646751023,-7.277629396,,
Venky's (India) Ltd,VENKEYS,Packaged Foods & Meats,3198.600075,12.55181574,0.228427137,48.46020623,1.714581769,1.972398258,7.01980198,5.701434641,10.92989828,6.09525447
Hindustan Oil Exploration Company Ltd,HINDOILEXP,Oil & Gas - Exploration & Production,3194.997862,14.82263585,6.993239216,,1.217847227,1.31497671,8.742126598,26.74728579,29.14007001,14.36667931
GTL Infrastructure Ltd,GTLINFRA,Telecom Infrastructure,3188.948216,,,63.17180923,0.10981143,0.110271217,0.153684681,-0.187953666,,2.941721905
Max Ventures and Industries Ltd,MAXVIL,Packaging,3181.048841,25.61090947,25.09114131,2988.623628,9.426820208,9.685364042,,0.426123085,4.170932032,1.331812641
SJS Enterprises Ltd,SJS,Auto Parts,3178.591749,14.99643875,9.196937322,88.89573412,1.533361105,2.03297924,13.82915718,3.413180085,37.9028293,15.46101639
KCP Ltd,KCP,Cement,3175.19925,26.9701106,4.851058571,162.7964926,1.689476886,2.311448746,7.957244656,3.407317828,17.98386174,11.84302163
Confidence Petroleum India Ltd,CONFIPET,Oil & Gas - Storage & Transportation,3163.931452,50.35069864,30.4433241,,1.622095471,2.010048616,2.931842818,6.147890751,10.84147933,9.823881153
Fusion Finance Ltd,FUSION,Consumer Finance,3101.56303,302.508646,302.508646,1459.821314,5.47619815,5.47619815,,2.054312283,5.660770521,5.633106625
Genesys International Corporation Ltd,GENESYS,IT Services & Consulting,3094.833696,12.12763356,5.538122988,,3.043821773,3.043821773,9.151315789,1.0244431,15.34450393,6.575692157
ADF Foods Ltd,ADFFOODS,Packaged Foods & Meats,3077.279296,12.63743722,11.01760101,117.3859081,5.658930949,6.667490964,42.90598291,1.818925534,69.98233708,18.26816354
Welspun Specialty Solutions Ltd,WELSPLSOL,Iron & Steel,3060.204698,215.5167785,92.75167785,49.97369855,0.215134184,0.95358557,1.860150376,64.26577181,13.13968408,10.53339691
Ashapura Minechem Ltd,ASHAPURMIN,Metals - Diversified,3052.536462,107.226801,75.00109018,,0.856393668,1.193728851,5.06198184,8.74060305,11.99120923,11.61869091
CARE Ratings Ltd,CARERATING,Stock Exchanges & Ratings,3049.72669,2.698077534,2.365475648,29.18368584,8.573462125,8.573462125,86.74853801,0.663894372,85.77523679,17.62218157
NRB Bearings Ltd,NRBBEARING,Industrial Machinery,3047.731157,20.37009555,3.40643158,,1.189578036,2.535388973,15.18320611,3.331667487,65.91872694,27.28593217
Stove Kraft Ltd,STOVEKRAFT,Home Electronics & Appliances,3040.100793,58.3479429,24.30500216,,0.359586392,0.9640357,2.728652751,-1483.032609,5.191053264,6.554955875
Rane Holdings Ltd,RANEHOLDIN,Auto Parts,3038.460533,72.97916738,28.23179284,63.82627419,0.706724676,1.085476462,,37.30356496,8.389366375,2.862393369
Dishman Carbogen Amcis Ltd,DCAL,Labs & Life Sciences Services,3035.634285,41.09462461,9.457130164,,0.409164214,0.754755903,-0.019088105,-10.43896083,,
Shalby Ltd,SHALBY,Hospitals & Diagnostic Centres,3025.120365,37.49528667,22.51384231,,0.975389159,1.704485326,8.275255392,3.454489445,13.97509849,9.060179576
Sagar Cements Ltd,SAGCEM,Cement,3022.48134,71.5000817,54.14444791,-8.247896467,0.550539882,0.858834652,0.544879078,-32.42229921,,2.369385033
ideaForge Technology Ltd,IDEAFORGE,Aerospace & Defense Equipments,3019.548566,2.19346049,1.590977899,267.5541755,7.362786622,8.798159778,13.99574468,0.896632519,55.28693529,8.859259259
TCPL Packaging Ltd,TCPLPACK,Packaging,3011.894498,95.83808872,44.61690634,,0.793185092,1.199613283,3.404072883,19.26093702,12.67126713,14.37494342
NIBE Ltd,NIBE,Textiles,3008.641253,39.25823001,34.86532706,,1.803835272,2.159383842,4.742074928,4.909184727,14.34435752,10.40698226
Oriental Hotels Ltd,ORIENTHOT,"Hotels, Resorts & Cruise Lines",3008.324588,32.61917082,21.59789147,-175.1602578,0.425668864,0.501589763,4.951048951,-12.24530588,18.27683928,9.544458799
SMS Pharmaceuticals Ltd,SMSPHARMA,Pharmaceuticals,3006.840106,55.16687295,26.43475995,,0.734180691,1.610960731,3.817561807,4.244164957,11.8882287,10.18190086
DCW Ltd,DCW,Commodity Chemicals,2997.594353,42.54739658,27.42604583,47.78679339,0.51196258,1.125639688,1.344715005,14.25218703,1.481789881,4.732948696
Wendt (India) Limited,WENDT,Industrial Machinery,2961.63,0,0,126.6532714,3.574175172,4.427486352,133.2195122,1.705050652,93.83593034,21.35679374
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,Commodity Chemicals,2948.19031,2.032875998,0,85.28482336,1.240946429,1.999589286,12.2826087,4.224748511,21.24065793,8.810818036
Somany Ceramics Ltd,SOMANYCERA,Building Products - Ceramics,2935.859192,44.11043383,25.33334921,25.63890108,0.563797832,0.975281086,4.073611709,80.78455598,8.530046225,9.579341098
Premier Explosives Ltd,PREMEXPLN,Commodity Chemicals,2934.017217,27.76197571,5.639080771,,0.797425732,1.274642915,4.868571429,8.140159339,12.86576237,11.56770456
Dollar Industries Ltd,DOLLAR,Apparel & Accessories,2932.223404,40.97752035,5.313719987,204.9550283,1.126903851,2.0770132,7.219724067,2.973747242,16.02779407,10.49289656
Rajratan Global Wire Ltd,RAJRATAN,Iron & Steel,2930.755975,38.70483151,21.19772635,47.63609594,0.901148254,1.234743958,5.797953964,17.88025858,21.52274225,13.71711402
Paramount Communications Ltd,PARACABLES,Cables,2927.679687,16.45585793,2.488181934,,2.119738277,3.397164667,14.86971235,3.032090297,42.70111216,10.6306023
Vishnu Prakash R Punglia Ltd,VPRPL,Construction & Engineering,2923.898952,54.85257815,3.471278396,,1.116872605,1.698820018,4.799538106,3.806302548,14.88742141,13.47887561
Automotive Axles Ltd,AUTOAXLES,Auto Parts,2895.52997,2.486471676,1.907664909,,2.169454743,2.923682069,85.13584906,3.910872633,46.96288759,18.34630366
Thejo Engineering Ltd,THEJO,Construction & Engineering,2895.380662,15.59656589,12.5220135,,2.281435379,2.888942915,12.91601866,3.335032602,40.02158273,20.17931772
BF Utilities Ltd,BFUTILITIE,Renewable Energy,2881.196866,343.8387697,310.4466647,,0.725054625,1.308006451,,0.261230182,0.553343643,0.613400722
Foseco India Ltd,FOSECOIND,Specialty Chemicals,2879.015717,0.401228107,0.320982486,,2.592553029,2.843735694,454.1428571,2.306709409,54.92099323,22.73312357
Dhani Services Ltd,DHANI,Investment Banking & Brokerage,2876.400321,20.12940102,20.12940102,545.3317947,4.982619218,5.719542379,,0.259047393,,
Huhtamaki India Ltd,HUHTAMAKI,Packaging,2875.120027,22.12767067,21.46880378,,1.69320687,2.154439033,17.03720334,5.956014902,48.16343327,26.54825684
Bajel Projects Ltd,BAJEL,Electric Utilities,2858.342778,2.633484642,2.174258615,,1.337962963,1.473172233,1.152697095,3.070561925,0.55233681,2.068703598
Summit Securities Ltd,SUMMITSEC,Asset Management,2848.526357,0,0,1.964333642,1.250497018,1.250497018,,8.671755725,7.202777249,0.976036692
MM Forgings Ltd,MMFL,Iron & Steel,2846.441728,117.9637304,49.04636987,,0.701839433,1.166289623,5.477551985,13.02749579,11.45418918,11.77920283
Dolat Algotech Ltd,DOLATALGO,Investment Banking & Brokerage,2845.392,21.91592436,0.015627442,10.52182924,2.178380701,2.178380701,,1.96285491,95.63525836,27.29114868
Nilkamal Ltd,NILKAMAL,Plastic Products,2822.073315,28.77373535,18.76359976,135.8180603,1.476490344,2.793097353,5.006483791,3.953402971,15.09352429,9.03990418
Stanley Lifestyles Ltd,STANLEY,Retail - Department Stores,2805.532409,67.59159964,56.00089366,,1.013924902,2.179679247,,0,,
Ram Ratna Wires Ltd,RAMRAT,Electrical Components & Equipments,2796.64,57.67779861,26.28619038,39.21582021,1.12428575,1.613069841,2.83636811,13.34897387,10.01898698,12.08914525
SML Isuzu Ltd,SMLISUZU,Trucks & Buses,2796.500873,147.5086663,15.20361357,63.88669623,0.298794475,1.006161843,4.507413509,-31.0616622,11.63734047,11.28228813
K.P. Energy Ltd,KPEL,Renewable Energy,2781.6399,60.47973532,51.26550868,86.83534173,0.981038153,1.329621746,6.810646388,7.945026826,13.61389011,14.63016205
Kalyani Investment Company Ltd,KICL,Asset Management,2778.866493,0,0,,72.80876494,72.80876494,,0.628807502,14.76975626,1.039552193
SG Finserve Ltd,SGFIN,Specialized Finance,2774.907275,118.6497848,118.6497848,,6.314689613,6.314689613,,2.169468268,8.076749157,5.902451909
Tinna Rubber and Infrastructure Ltd,TINNARUBR,Tires & Rubber,2756.050903,67.29535139,37.23587416,,0.575910102,1.08650357,7.942028986,25.64043372,28.79091039,22.51606156
Motisons Jewellers Ltd,MOTISONS,Apparel & Accessories Retailers,2749.006104,33.89913149,0.66128295,,0.379450366,3.370894061,3.597667638,1.751600781,21.9490602,12.98974715
Vindhya Telelinks Ltd,VINDHYATEL,Telecom Equipments,2746.318992,12.41329669,7.583582495,141.6133154,0.972011791,1.683507824,5.279077692,3.772763928,10.04769724,6.848045499
HLE Glascoat Ltd,HLEGLAS,Industrial Machinery,2742.565659,78.4401361,34.29969197,,0.632274481,1.272818682,2.784128915,6.844229556,4.2105711,7.619150636
Ge Power India Ltd,GEPIL,Construction & Engineering,2727.754636,236.3900596,67.02514169,253.2047551,0.933101562,0.969919233,-0.793843577,121.3287671,,
Jash Engineering Ltd,JASH,Construction & Engineering,2718.538089,34.2981611,5.734511792,240.3324649,1.064586811,1.64884182,8.545784225,4.872077286,31.82858232,21.01625382
Mayur Uniquoters Ltd,MAYURUNIQ,Textiles,2715.570237,1.75066313,1.041402376,194.6759681,5.576507705,8.066982162,61.8467433,1.584298023,127.9623824,16.76568342
Sai Silks (Kalamandir) Ltd,KALAMANDIR,Textiles,2703.282495,43.67414906,20.21845071,,1.309549341,3.40553543,3.242050941,2.63042148,17.43044755,11.86313686
PSP Projects Ltd,PSPPROJECT,Construction & Engineering,2701.389848,49.74367943,4.558024637,62.30474899,1.124657776,1.419624876,4.334710744,6.245935837,10.96195672,10.8157604
Indian Hume Pipe Company Ltd,INDIANHUME,Water Management,2700.730939,61.5657333,1.46516171,178.8711877,1.420002736,1.542196077,2.405923108,2.505406229,6.201816686,8.510372467
Insecticides (India) Ltd,INSECTICID,Fertilizers & Agro Chemicals,2691.923275,8.614361545,3.106932139,,0.67241642,1.901990065,13.13957759,3.712441998,14.62634113,8.350695356
Vertoz Ltd,VERTOZ,Advertising,2689.0065,10.78764965,0.207939509,113.2637721,2.618055556,2.618055556,9.904494382,2.96579743,40.24980882,8.90718941
Pondy Oxides and Chemicals Ltd,POCL,Commodity Chemicals,2688.358428,28.82575227,1.024492652,,1.363242523,2.44230609,3.498864926,11.02576731,25.62269002,12.79815657
Accelya Solutions India Ltd,ACCELYA,Software Services,2684.189516,5.421419049,1.347948452,,2.863636364,2.863636364,74.6,3.223198812,94.3684634,37.3524954
Krsnaa Diagnostics Ltd,KRSNAA,Hospitals & Diagnostic Centres,2682.956408,19.73178894,5.171583458,-27.20425511,1.369169006,1.496393932,5.244996968,4.831505029,15.76465367,7.390412715
RIR Power Electronics Ltd,RIR,Electronic Equipments,2678.476794,97.27520436,67.99878898,,1.287345385,2.157944814,8.6,4.705479452,15.88235294,13.91946135
Goodyear India Ltd,GOODYEAR,Tires & Rubber,2678.36746,1.184968613,0.577865681,,0.73453759,1.274308202,31.19575472,15.62599994,15.8627956,11.21511968
Deep Industries Ltd,DEEPINDS,Oil & Gas - Equipment & Services,2673.92,10.45539368,6.407595351,257.0699295,2.82440638,3.048259924,19.17730496,1.086114718,32.6909878,8.511754553
Unitech Ltd,UNITECH,Real Estate,2668.627068,,,,0.662057309,0.752067459,-0.236833932,-0.0883958,,
Dreamfolks Services Ltd,DREAMFOLKS,Logistics,2668.323605,2.584493042,2.131889514,,2.298635996,2.298635996,80.02564103,6.149034436,37.87596048,22.36688087
Baazar Style Retail Ltd,STYLEBAAZA,Retail - Speciality,2650.408379,305.6245061,218.268024,,0.146636921,1.049247321,1.591138984,24.85006321,2.307457695,6.745514426
Meghmani Organics Ltd,MOL,Commodity Chemicals,2648.173879,54.77616532,25.08951423,177.7530819,0.658912747,1.148555253,-1.613891286,5.413936847,,
Novartis India Ltd,NOVARTIND,Pharmaceuticals,2647.347254,0.935796568,0.680701378,36.0563875,4.162849873,4.44821883,83.44295302,0.748655534,47.29887291,13.44209832
SBI Gold ETF,SETFGOLD,Gold,2644.090741,,,,,,,,,
63 Moons Technologies Ltd,63MOONS,IT Services & Consulting,2631.288422,0.155811592,0.080166119,,6.123748537,6.123748537,221.5154639,0.383939766,68.00635716,5.894439415
MSP Steel & Power Ltd,MSPL,Iron & Steel,2621.367186,134.1320243,81.93161924,,0.426612987,1.277739215,1.235971715,18.4245089,1.360047768,6.617085844
DEN Networks Ltd,DEN,Cable & D2H,2621.258995,0.706096623,0.636068224,47.60108462,6.929290416,6.929290416,84.28225806,0.494541304,36.11653679,5.099056155
Raghav Productivity Enhancers Ltd,RPEL,Commodity Chemicals,2617.514504,5.525700196,4.469874186,,3.812222222,5.344444444,50.01408451,1.998649054,93.05157593,19.08216454
Sanstar Ltd,SANSTAR,Agro Products,2607.003996,50.29949559,12.18474149,,0.897466256,1.43750888,9.353817505,15.39319767,24.38008984,19.04130101
DISA India Ltd,DISAQ,Industrial Machinery,2603.041492,0.788906511,0.30498963,,1.621152511,2.109176117,82.26760563,1.946273046,24.70188375,13.92371871
Mold-Tek Packaging Ltd,MOLDTKPAC,Plastic Products,2602.654689,21.24194552,8.144484261,,1.186260821,1.90952248,12.81733333,5.167208032,29.53779276,11.72560165
Spectrum Electrical Industries Ltd,SPECTRUM,Electrical Components & Equipments,2600.057894,52.29844413,10.12494107,,1.122360542,1.630869839,4.063901345,6.426182238,13.36992614,11.42631994
John Cockerill India Ltd,COCKERILL,Industrial Machinery & Supplies & Components,2598.351268,0.676474762,0.331141492,,1.09691477,1.129312291,12.19313305,,3.51307057,3.432568929
Vishnu Chemicals Ltd,VISHNU,Diversified Chemicals,2583.082027,30.70712265,10.07328362,,0.811375522,1.574005661,4.83408909,7.193904516,18.42656897,13.66319615
Tarsons Products Ltd,TARSONS,Health Care Equipment & Supplies,2581.568754,43.89583265,18.23418073,,0.499859261,1.103771815,6.987192118,,11.86685962,7.29494538
Nippon India ETF Nifty 1D Rate Liquid BeES,LIQUIDBEES,Debt,2580.8388,,,,,,,,,
Lumax Industries Ltd,LUMAXIND,Auto Parts,2576.515371,107.6003276,40.42885861,,0.416103229,0.798959808,4.274223411,-10.04920437,5.752964591,7.988112219
Rashi Peripherals Ltd,RPTECH,Technology Hardware,2576.017905,45.12220288,0.608112465,,0.832964112,1.641470979,2.728469655,10.72470366,6.226687947,7.922824732
ESAF Small Finance Bank Limited,ESAFSFB,Private Banks,2568.236712,,,,,,,-0.263438811,1.803723488,2.186693919
Jubilant Industries Ltd,JUBLINDS,Diversified Chemicals,2565.399952,69.1595168,12.42156486,,0.704611577,1.215098354,2.860747664,14.72507482,5.520557355,8.23048587
Federal-Mogul Goetze (India) Ltd,FMGOETZE,Auto Parts,2552.958446,0.664505125,0.557272405,,1.984089585,2.495870175,33.12078153,3.435848475,31.29748397,11.729591
Apollo Pipes Ltd,APOLLOPIPE,Building Products - Pipes,2549.019062,11.98871159,0.310082921,63.24822523,0.531009186,1.143517662,12.2339688,,10.04621918,7.057094584
Dish TV India Ltd,DISHTV,Cable & D2H,2540.933493,,,,0.151372423,0.153373738,-0.380570744,-0.411523509,,
Veritas (India) Ltd,VERITAS,Commodities Trading,2527.3787,10.0661119,1.575746526,,1.510273261,1.550155025,7.037275064,7.584038624,10.28028127,5.314076479
Landmark Cars Ltd,LANDMARK,Retail - Speciality,2524.285328,115.678099,48.17814512,,0.462762446,1.260571589,2.300729381,19.8736176,5.563501997,7.94307741
Nelco Ltd,NELCO,Communication & Networking,2514.815864,46.01877326,15.39083994,79.31627926,0.901908726,1.087543054,5.622068966,17.77881706,14.94506882,14.4559512
Updater Services Ltd,UDS,Business Support Services,2510.563725,12.37338817,3.847108464,-180.6277971,1.737393989,1.749795962,5.386929461,9.399284,10.03530229,6.818987591
Vakrangee Limited,VAKRANGEE,Outsourced services,2509.207346,7.439393005,4.694343347,103.1431196,1.396032526,1.40237691,1.760051881,8.223664122,3.15468852,4.523333333
Mangalam Cement Ltd,MANGLMCEM,Cement,2506.516199,74.84660309,30.87035805,56.64240598,0.472195916,0.845669119,2.466706126,-14.88699468,4.753793005,8.061396213
HMA Agro Industries Ltd,HMAAGRO,Packaged Foods & Meats,2494.834994,66.72497729,3.999023636,,1.093430417,1.452679266,8.687644342,22.75830271,14.33394109,10.4531529
Hindware Home Innovation Ltd,HINDWAREAP,Home Furnishing,2486.634506,172.4455653,85.64835418,,0.512178881,0.99667064,1.596635121,68.30841459,1.420922911,6.273602446
Rama Steel Tubes Ltd,RAMASTEEL,Building Products - Pipes,2485.215489,41.79607595,8.078596329,,1.308541253,1.676371155,2.766117647,5.514118665,7.519495946,8.004357595
Xpro India Ltd,XPROINDIA,Plastic Products,2484.736292,6.957824877,3.803610933,,4.961508554,5.555209953,13.00798403,2.397169172,37.53956711,9.620466187
TechNVision Ventures Ltd,TECHNVISN,Software Services,2478.625,100.7217848,79.46194226,,1.129440762,1.129440762,8.966480447,19.61745307,9.306481545,9.985690288
Man Industries (India) Ltd,MANINDS,Building Products - Pipes,2475.473589,23.19858777,10.70134603,,1.146846912,1.924733126,2.642946601,4.704523028,10.40691287,9.611371503
Dolphin Offshore Enterprises (India) Ltd,DOLPHIN,Oil & Gas - Equipment & Services,2474.483296,0.524104279,0.524104279,,34.73641851,34.73641851,1.279569892,0.087371206,90.86460033,0.523168909
Astec Lifesciences Ltd,ASTEC,Fertilizers & Agro Chemicals,2461.619288,133.6598831,53.85364798,274.7075886,0.51022258,1.003348776,-1.447483155,-35.66474433,,
Orient Green Power Company Ltd,GREENPOWER,Renewable Energy,2459.84741,96.44196434,82.53234869,,1.057179027,1.077434329,1.482109463,27.48196115,4.591708618,7.349068384
NIIT Ltd,NIITLTD,Education Services,2459.499431,0.797004495,0.610266727,,7.146595014,7.155933398,27.76470588,0.534360671,30.79887595,4.056934608
Aeroflex Industries Ltd,AEROFLEX,Iron & Steel,2451.784895,0.040934675,0.020467338,135.608907,2.728652517,3.45594768,22.77186312,2.34392074,51.0144219,15.97194442
EFC (I) Ltd,EFCIL,Distributors,2446.524215,94.15992396,79.53307213,,3.164807378,3.348653875,3.292468856,2.811211277,11.04571429,12.16002844
Owais Metal and Mineral Processing Ltd,OWAIS,Metals - Diversified,2445.532531,563.1578947,519.2982456,,14.61538462,14.61538462,13.52121212,,478.6377709,587.1052632
Jyoti Structures Ltd,JYOTISTRUC,Power Transmission & Distribution,2442.071895,,,,6.209849033,6.409837892,11.61413043,0.242467088,1.214629443,0.909477806
Barbeque-Nation Hospitality Ltd,BARBEQUE,Restaurants & Cafes,2437.174757,169.7998712,149.4501412,-65.99578429,0.376689452,0.526914712,0.815185869,-11.02322357,,4.842599843
India Pesticides Ltd,IPL,Fertilizers & Agro Chemicals,2436.053685,3.100314999,0.989823116,,2.624025373,3.99854632,19.78995434,1.524643526,34.26342463,8.659254153
